MOVIE,member_no,DEPARTMENT.y,gender,gender_count
Rogue One_(2016),72,Sound Department_,Women,6
Rogue One_(2016),72,Special Effects by_,Men,59
Rogue One_(2016),72,Special Effects by_,Other,3
Rogue One_(2016),72,Special Effects by_,Women,10
Rogue One_(2016),72,Stunts_,Men,103
Rogue One_(2016),72,Stunts_,Other,5
Rogue One_(2016),72,Stunts_,Women,16
Rogue One_(2016),72,Thanks_,Men,8
Rogue One_(2016),72,Thanks_,Women,1
Rogue One_(2016),72,Transportation Department_,Men,16
Rogue One_(2016),72,Transportation Department_,Other,1
Rogue One_(2016),72,Visual Effects by_,Men,600
Rogue One_(2016),72,Visual Effects by_,Other,45
Rogue One_(2016),72,Visual Effects by_,Women,160
Rogue One_(2016),72,Writing Credits _,Men,5
Rogue One_(2016),124,Animation Department_,Men,9
Rogue One_(2016),124,Animation Department_,Other,1
Rogue One_(2016),124,Animation Department_,Women,2
Rogue One_(2016),124,Art Department_,Men,168
Rogue One_(2016),124,Art Department_,Other,2
Rogue One_(2016),124,Art Department_,Women,56
Rogue One_(2016),124,Art Direction by_,Men,8
Rogue One_(2016),124,Art Direction by_,Women,4
Rogue One_(2016),124,Camera and Electrical Department_,Men,104
Rogue One_(2016),124,Camera and Electrical Department_,Other,6
Rogue One_(2016),124,Camera and Electrical Department_,Women,12
Rogue One_(2016),124,Casting By_,Women,1
Rogue One_(2016),124,Casting Department_,Men,2
Rogue One_(2016),124,Casting Department_,Women,6
Rogue One_(2016),124,Cinematography by_,Men,1
Rogue One_(2016),124,Costume and Wardrobe Department_,Men,23
Rogue One_(2016),124,Costume and Wardrobe Department_,Other,4
Rogue One_(2016),124,Costume and Wardrobe Department_,Women,49
Rogue One_(2016),124,Costume Design by_,Men,2
Rogue One_(2016),124,Directed by_,Men,1
Rogue One_(2016),124,Editorial Department_,Men,38
Rogue One_(2016),124,Editorial Department_,Women,13
Rogue One_(2016),124,Film Editing by_,Men,3
Rogue One_(2016),124,Location Management_,Men,16
Rogue One_(2016),124,Location Management_,Other,3
Rogue One_(2016),124,Location Management_,Women,3
Rogue One_(2016),124,Makeup Department_,Men,8
Rogue One_(2016),124,Makeup Department_,Other,1
Rogue One_(2016),124,Makeup Department_,Women,25
Rogue One_(2016),124,Music by_,Men,1
Rogue One_(2016),124,Music Department_,Men,32
Rogue One_(2016),124,Music Department_,Women,22
Rogue One_(2016),124,Other crew_,Men,145
Rogue One_(2016),124,Other crew_,Other,4
Rogue One_(2016),124,Other crew_,Women,94
Rogue One_(2016),124,Produced by_,Men,5
Rogue One_(2016),124,Produced by_,Women,5
Rogue One_(2016),124,Production Design by_,Men,2
Rogue One_(2016),124,Production Management_,Men,4
Rogue One_(2016),124,Production Management_,Women,6
Rogue One_(2016),124,Second Unit Director or Assistant Director_,Men,21
Rogue One_(2016),124,Second Unit Director or Assistant Director_,Other,3
Rogue One_(2016),124,Second Unit Director or Assistant Director_,Women,8
Rogue One_(2016),124,Set Decoration by_,Men,1
Rogue One_(2016),124,Sound Department_,Men,58
Rogue One_(2016),124,Sound Department_,Other,1
Rogue One_(2016),124,Sound Department_,Women,6
Rogue One_(2016),124,Special Effects by_,Men,59
Rogue One_(2016),124,Special Effects by_,Other,3
Rogue One_(2016),124,Special Effects by_,Women,10
Rogue One_(2016),124,Stunts_,Men,103
Rogue One_(2016),124,Stunts_,Other,5
Rogue One_(2016),124,Stunts_,Women,16
Rogue One_(2016),124,Thanks_,Men,8
Rogue One_(2016),124,Thanks_,Women,1
Rogue One_(2016),124,Transportation Department_,Men,16
Rogue One_(2016),124,Transportation Department_,Other,1
Rogue One_(2016),124,Visual Effects by_,Men,600
Rogue One_(2016),124,Visual Effects by_,Other,45
Rogue One_(2016),124,Visual Effects by_,Women,160
Rogue One_(2016),124,Writing Credits _,Men,5
Rogue One_(2016),9,Animation Department_,Men,9
Rogue One_(2016),9,Animation Department_,Other,1
Rogue One_(2016),9,Animation Department_,Women,2
Rogue One_(2016),9,Art Department_,Men,168
Rogue One_(2016),9,Art Department_,Other,2
Rogue One_(2016),9,Art Department_,Women,56
Rogue One_(2016),9,Art Direction by_,Men,8
Rogue One_(2016),9,Art Direction by_,Women,4
Rogue One_(2016),9,Camera and Electrical Department_,Men,104
Rogue One_(2016),9,Camera and Electrical Department_,Other,6
Rogue One_(2016),9,Camera and Electrical Department_,Women,12
Rogue One_(2016),9,Casting By_,Women,1
Rogue One_(2016),9,Casting Department_,Men,2
Rogue One_(2016),9,Casting Department_,Women,6
Rogue One_(2016),9,Cinematography by_,Men,1
Rogue One_(2016),9,Costume and Wardrobe Department_,Men,23
Rogue One_(2016),9,Costume and Wardrobe Department_,Other,4
Rogue One_(2016),9,Costume and Wardrobe Department_,Women,49
Rogue One_(2016),9,Costume Design by_,Men,2
Rogue One_(2016),9,Directed by_,Men,1
Rogue One_(2016),9,Editorial Department_,Men,38
Rogue One_(2016),9,Editorial Department_,Women,13
Rogue One_(2016),9,Film Editing by_,Men,3
Rogue One_(2016),9,Location Management_,Men,16
Rogue One_(2016),9,Location Management_,Other,3
Rogue One_(2016),9,Location Management_,Women,3
Rogue One_(2016),9,Makeup Department_,Men,8
Rogue One_(2016),9,Makeup Department_,Other,1
Rogue One_(2016),9,Makeup Department_,Women,25
Rogue One_(2016),9,Music by_,Men,1
Rogue One_(2016),9,Music Department_,Men,32
Rogue One_(2016),9,Music Department_,Women,22
Rogue One_(2016),9,Other crew_,Men,145
Rogue One_(2016),9,Other crew_,Other,4
Rogue One_(2016),9,Other crew_,Women,94
Rogue One_(2016),9,Produced by_,Men,5
Rogue One_(2016),9,Produced by_,Women,5
Rogue One_(2016),9,Production Design by_,Men,2
Rogue One_(2016),9,Production Management_,Men,4
Rogue One_(2016),9,Production Management_,Women,6
Rogue One_(2016),9,Second Unit Director or Assistant Director_,Men,21
Rogue One_(2016),9,Second Unit Director or Assistant Director_,Other,3
Rogue One_(2016),9,Second Unit Director or Assistant Director_,Women,8
Rogue One_(2016),9,Set Decoration by_,Men,1
Rogue One_(2016),9,Sound Department_,Men,58
Rogue One_(2016),9,Sound Department_,Other,1
Rogue One_(2016),9,Sound Department_,Women,6
Rogue One_(2016),9,Special Effects by_,Men,59
Rogue One_(2016),9,Special Effects by_,Other,3
Rogue One_(2016),9,Special Effects by_,Women,10
Rogue One_(2016),9,Stunts_,Men,103
Rogue One_(2016),9,Stunts_,Other,5
Rogue One_(2016),9,Stunts_,Women,16
Rogue One_(2016),9,Thanks_,Men,8
Rogue One_(2016),9,Thanks_,Women,1
Rogue One_(2016),9,Transportation Department_,Men,16
Rogue One_(2016),9,Transportation Department_,Other,1
Rogue One_(2016),9,Visual Effects by_,Men,600
Rogue One_(2016),9,Visual Effects by_,Other,45
Rogue One_(2016),9,Visual Effects by_,Women,160
Rogue One_(2016),9,Writing Credits _,Men,5
Rogue One_(2016),17,Animation Department_,Men,9
Rogue One_(2016),17,Animation Department_,Other,1
Rogue One_(2016),17,Animation Department_,Women,2
Rogue One_(2016),17,Art Department_,Men,168
Rogue One_(2016),17,Art Department_,Other,2
Rogue One_(2016),17,Art Department_,Women,56
Rogue One_(2016),17,Art Direction by_,Men,8
Rogue One_(2016),17,Art Direction by_,Women,4
Rogue One_(2016),17,Camera and Electrical Department_,Men,104
Rogue One_(2016),17,Camera and Electrical Department_,Other,6
Rogue One_(2016),17,Camera and Electrical Department_,Women,12
Rogue One_(2016),17,Casting By_,Women,1
Rogue One_(2016),17,Casting Department_,Men,2
Rogue One_(2016),17,Casting Department_,Women,6
Rogue One_(2016),17,Cinematography by_,Men,1
Rogue One_(2016),17,Costume and Wardrobe Department_,Men,23
Rogue One_(2016),17,Costume and Wardrobe Department_,Other,4
Rogue One_(2016),17,Costume and Wardrobe Department_,Women,49
Rogue One_(2016),17,Costume Design by_,Men,2
Rogue One_(2016),17,Directed by_,Men,1
Rogue One_(2016),17,Editorial Department_,Men,38
Rogue One_(2016),17,Editorial Department_,Women,13
Rogue One_(2016),17,Film Editing by_,Men,3
Rogue One_(2016),17,Location Management_,Men,16
Rogue One_(2016),17,Location Management_,Other,3
Rogue One_(2016),17,Location Management_,Women,3
Rogue One_(2016),17,Makeup Department_,Men,8
Rogue One_(2016),17,Makeup Department_,Other,1
Rogue One_(2016),17,Makeup Department_,Women,25
Rogue One_(2016),17,Music by_,Men,1
Rogue One_(2016),17,Music Department_,Men,32
Rogue One_(2016),17,Music Department_,Women,22
Rogue One_(2016),17,Other crew_,Men,145
Rogue One_(2016),17,Other crew_,Other,4
Rogue One_(2016),17,Other crew_,Women,94
Rogue One_(2016),17,Produced by_,Men,5
Rogue One_(2016),17,Produced by_,Women,5
Rogue One_(2016),17,Production Design by_,Men,2
Rogue One_(2016),17,Production Management_,Men,4
Rogue One_(2016),17,Production Management_,Women,6
Rogue One_(2016),17,Second Unit Director or Assistant Director_,Men,21
Rogue One_(2016),17,Second Unit Director or Assistant Director_,Other,3
Rogue One_(2016),17,Second Unit Director or Assistant Director_,Women,8
Rogue One_(2016),17,Set Decoration by_,Men,1
Rogue One_(2016),17,Sound Department_,Men,58
Rogue One_(2016),17,Sound Department_,Other,1
Rogue One_(2016),17,Sound Department_,Women,6
Rogue One_(2016),17,Special Effects by_,Men,59
Rogue One_(2016),17,Special Effects by_,Other,3
Rogue One_(2016),17,Special Effects by_,Women,10
Rogue One_(2016),17,Stunts_,Men,103
Rogue One_(2016),17,Stunts_,Other,5
Rogue One_(2016),17,Stunts_,Women,16
Rogue One_(2016),17,Thanks_,Men,8
Rogue One_(2016),17,Thanks_,Women,1
Rogue One_(2016),17,Transportation Department_,Men,16
Rogue One_(2016),17,Transportation Department_,Other,1
Rogue One_(2016),17,Visual Effects by_,Men,600
Rogue One_(2016),17,Visual Effects by_,Other,45
Rogue One_(2016),17,Visual Effects by_,Women,160
Rogue One_(2016),17,Writing Credits _,Men,5
Rogue One_(2016),805,Animation Department_,Men,9
Rogue One_(2016),805,Animation Department_,Other,1
Rogue One_(2016),805,Animation Department_,Women,2
Rogue One_(2016),805,Art Department_,Men,168
Rogue One_(2016),805,Art Department_,Other,2
Rogue One_(2016),805,Art Department_,Women,56
Rogue One_(2016),805,Art Direction by_,Men,8
Rogue One_(2016),805,Art Direction by_,Women,4
Rogue One_(2016),805,Camera and Electrical Department_,Men,104
Rogue One_(2016),805,Camera and Electrical Department_,Other,6
Rogue One_(2016),805,Camera and Electrical Department_,Women,12
Rogue One_(2016),805,Casting By_,Women,1
Rogue One_(2016),805,Casting Department_,Men,2
Rogue One_(2016),805,Casting Department_,Women,6
Rogue One_(2016),805,Cinematography by_,Men,1
Rogue One_(2016),805,Costume and Wardrobe Department_,Men,23
Rogue One_(2016),805,Costume and Wardrobe Department_,Other,4
Rogue One_(2016),805,Costume and Wardrobe Department_,Women,49
Rogue One_(2016),805,Costume Design by_,Men,2
Rogue One_(2016),805,Directed by_,Men,1
Rogue One_(2016),805,Editorial Department_,Men,38
Rogue One_(2016),805,Editorial Department_,Women,13
Rogue One_(2016),805,Film Editing by_,Men,3
Rogue One_(2016),805,Location Management_,Men,16
Rogue One_(2016),805,Location Management_,Other,3
Rogue One_(2016),805,Location Management_,Women,3
Rogue One_(2016),805,Makeup Department_,Men,8
Rogue One_(2016),805,Makeup Department_,Other,1
Rogue One_(2016),805,Makeup Department_,Women,25
Rogue One_(2016),805,Music by_,Men,1
Rogue One_(2016),805,Music Department_,Men,32
Rogue One_(2016),805,Music Department_,Women,22
Rogue One_(2016),805,Other crew_,Men,145
Rogue One_(2016),805,Other crew_,Other,4
Rogue One_(2016),805,Other crew_,Women,94
Rogue One_(2016),805,Produced by_,Men,5
Rogue One_(2016),805,Produced by_,Women,5
Rogue One_(2016),805,Production Design by_,Men,2
Rogue One_(2016),805,Production Management_,Men,4
Rogue One_(2016),805,Production Management_,Women,6
Rogue One_(2016),805,Second Unit Director or Assistant Director_,Men,21
Rogue One_(2016),805,Second Unit Director or Assistant Director_,Other,3
Rogue One_(2016),805,Second Unit Director or Assistant Director_,Women,8
Rogue One_(2016),805,Set Decoration by_,Men,1
Rogue One_(2016),805,Sound Department_,Men,58
Rogue One_(2016),805,Sound Department_,Other,1
Rogue One_(2016),805,Sound Department_,Women,6
Rogue One_(2016),805,Special Effects by_,Men,59
Rogue One_(2016),805,Special Effects by_,Other,3
Rogue One_(2016),805,Special Effects by_,Women,10
Rogue One_(2016),805,Stunts_,Men,103
Rogue One_(2016),805,Stunts_,Other,5
Rogue One_(2016),805,Stunts_,Women,16
Rogue One_(2016),805,Thanks_,Men,8
Rogue One_(2016),805,Thanks_,Women,1
Rogue One_(2016),805,Transportation Department_,Men,16
Rogue One_(2016),805,Transportation Department_,Other,1
Rogue One_(2016),805,Visual Effects by_,Men,600
Rogue One_(2016),805,Visual Effects by_,Other,45
Rogue One_(2016),805,Visual Effects by_,Women,160
Rogue One_(2016),805,Writing Credits _,Men,5
Rogue One_(2016),5,Animation Department_,Men,9
Rogue One_(2016),5,Animation Department_,Other,1
Rogue One_(2016),5,Animation Department_,Women,2
Rogue One_(2016),5,Art Department_,Men,168
Rogue One_(2016),5,Art Department_,Other,2
Rogue One_(2016),5,Art Department_,Women,56
Rogue One_(2016),5,Art Direction by_,Men,8
Rogue One_(2016),5,Art Direction by_,Women,4
Rogue One_(2016),5,Camera and Electrical Department_,Men,104
Rogue One_(2016),5,Camera and Electrical Department_,Other,6
Rogue One_(2016),5,Camera and Electrical Department_,Women,12
Rogue One_(2016),5,Casting By_,Women,1
Rogue One_(2016),5,Casting Department_,Men,2
Rogue One_(2016),5,Casting Department_,Women,6
Rogue One_(2016),5,Cinematography by_,Men,1
Rogue One_(2016),5,Costume and Wardrobe Department_,Men,23
Rogue One_(2016),5,Costume and Wardrobe Department_,Other,4
Rogue One_(2016),5,Costume and Wardrobe Department_,Women,49
Rogue One_(2016),5,Costume Design by_,Men,2
Rogue One_(2016),5,Directed by_,Men,1
Rogue One_(2016),5,Editorial Department_,Men,38
Rogue One_(2016),5,Editorial Department_,Women,13
Rogue One_(2016),5,Film Editing by_,Men,3
Rogue One_(2016),5,Location Management_,Men,16
Rogue One_(2016),5,Location Management_,Other,3
Rogue One_(2016),5,Location Management_,Women,3
Rogue One_(2016),5,Makeup Department_,Men,8
Rogue One_(2016),5,Makeup Department_,Other,1
Rogue One_(2016),5,Makeup Department_,Women,25
Rogue One_(2016),5,Music by_,Men,1
Rogue One_(2016),5,Music Department_,Men,32
Rogue One_(2016),5,Music Department_,Women,22
Rogue One_(2016),5,Other crew_,Men,145
Rogue One_(2016),5,Other crew_,Other,4
Rogue One_(2016),5,Other crew_,Women,94
Rogue One_(2016),5,Produced by_,Men,5
Rogue One_(2016),5,Produced by_,Women,5
Rogue One_(2016),5,Production Design by_,Men,2
Rogue One_(2016),5,Production Management_,Men,4
Rogue One_(2016),5,Production Management_,Women,6
Rogue One_(2016),5,Second Unit Director or Assistant Director_,Men,21
Rogue One_(2016),5,Second Unit Director or Assistant Director_,Other,3
Rogue One_(2016),5,Second Unit Director or Assistant Director_,Women,8
Rogue One_(2016),5,Set Decoration by_,Men,1
Rogue One_(2016),5,Sound Department_,Men,58
Rogue One_(2016),5,Sound Department_,Other,1
Rogue One_(2016),5,Sound Department_,Women,6
Rogue One_(2016),5,Special Effects by_,Men,59
Rogue One_(2016),5,Special Effects by_,Other,3
Rogue One_(2016),5,Special Effects by_,Women,10
Rogue One_(2016),5,Stunts_,Men,103
Rogue One_(2016),5,Stunts_,Other,5
Rogue One_(2016),5,Stunts_,Women,16
Rogue One_(2016),5,Thanks_,Men,8
Rogue One_(2016),5,Thanks_,Women,1
Rogue One_(2016),5,Transportation Department_,Men,16
Rogue One_(2016),5,Transportation Department_,Other,1
Rogue One_(2016),5,Visual Effects by_,Men,600
Rogue One_(2016),5,Visual Effects by_,Other,45
Rogue One_(2016),5,Visual Effects by_,Women,160
Rogue One_(2016),5,Writing Credits _,Men,5
Sing_(2016),2,Produced by_,Men,1
Sing_(2016),2,Produced by_,Women,1
Suicide Squad_(2016),1,Film Editing by_,Men,1
Suicide Squad_(2016),1,Writing Credits _,Men,1
The Jungle Book_(2016),95,Animation Department_,Men,77
The Jungle Book_(2016),95,Animation Department_,Other,6
The Jungle Book_(2016),95,Animation Department_,Women,12
The Jungle Book_(2016),95,Art Department_,Men,73
The Jungle Book_(2016),95,Art Department_,Other,1
The Jungle Book_(2016),95,Art Department_,Women,20
The Jungle Book_(2016),95,Art Direction by_,Men,4
The Jungle Book_(2016),95,Art Direction by_,Other,1
The Jungle Book_(2016),95,Camera and Electrical Department_,Men,68
The Jungle Book_(2016),95,Camera and Electrical Department_,Other,1
The Jungle Book_(2016),95,Camera and Electrical Department_,Women,8
The Jungle Book_(2016),95,Casting By_,Women,1
The Jungle Book_(2016),95,Casting Department_,Men,5
The Jungle Book_(2016),95,Casting Department_,Other,1
The Jungle Book_(2016),95,Casting Department_,Women,5
The Jungle Book_(2016),95,Cinematography by_,Men,1
The Jungle Book_(2016),95,Costume and Wardrobe Department_,Men,3
The Jungle Book_(2016),95,Costume and Wardrobe Department_,Women,4
The Jungle Book_(2016),95,Costume Design by_,Women,1
The Jungle Book_(2016),95,Directed by_,Men,1
The Jungle Book_(2016),95,Editorial Department_,Men,17
The Jungle Book_(2016),95,Editorial Department_,Other,1
The Jungle Book_(2016),95,Editorial Department_,Women,6
The Jungle Book_(2016),95,Film Editing by_,Men,2
The Jungle Book_(2016),95,Location Management_,Men,1
The Jungle Book_(2016),95,Location Management_,Women,1
The Jungle Book_(2016),95,Makeup Department_,Men,2
The Jungle Book_(2016),95,Makeup Department_,Women,2
The Jungle Book_(2016),95,Music by_,Men,1
The Jungle Book_(2016),95,Music Department_,Men,28
The Jungle Book_(2016),95,Music Department_,Other,4
The Jungle Book_(2016),95,Music Department_,Women,13
The Jungle Book_(2016),95,Other crew_,Men,49
The Jungle Book_(2016),95,Other crew_,Other,5
The Jungle Book_(2016),95,Other crew_,Women,22
The Jungle Book_(2016),95,Produced by_,Men,4
The Jungle Book_(2016),95,Produced by_,Women,3
The Jungle Book_(2016),95,Production Design by_,Men,1
The Jungle Book_(2016),95,Production Management_,Men,10
The Jungle Book_(2016),95,Production Management_,Other,1
The Jungle Book_(2016),95,Production Management_,Women,6
The Jungle Book_(2016),95,Second Unit Director or Assistant Director_,Men,5
The Jungle Book_(2016),95,Second Unit Director or Assistant Director_,Women,3
The Jungle Book_(2016),95,Set Decoration by_,Women,1
The Jungle Book_(2016),95,Sound Department_,Men,36
The Jungle Book_(2016),95,Sound Department_,Women,5
The Jungle Book_(2016),95,Special Effects by_,Men,16
The Jungle Book_(2016),95,Special Effects by_,Other,1
The Jungle Book_(2016),95,Special Effects by_,Women,4
The Jungle Book_(2016),95,Stunts_,Men,17
The Jungle Book_(2016),95,Stunts_,Other,1
